0, 0.000000, 0.503769, -3.241810, 0.148443, 0, 0, 0, 1, -3, 0
0, 0.011669, 0.514815, -3.145962, 0.186113, 0, 0, 0, 1, -3, 0
0, 0.013700, 0.536802, -3.126748, 0.208836, 0, 0, 0, 1, -3, 0
0, 0.015888, 0.561094, -3.120121, 0.219344, 0, 0, 0, 1, -3, 0
0, 0.021871, 0.544469, -3.052037, 0.226030, 0, 0, 0, 1, -3, 0
0, 0.023547, 0.520600, -3.051484, 0.214359, 0, 0, 0, 1, -3, 0
0, 0.025528, 0.550340, -2.987226, 0.240291, 0, 0, 0, 1, -3, 0
0, 0.027718, 0.538679, -3.001596, 0.244535, 0, 0, 0, 1, -3, 0
0, 0.033546, 0.540511, -2.953926, 0.257429, 0, 0, 0, 1, -3, 0
0, 0.035227, 0.530633, -2.962611, 0.247606, 0, 0, 0, 1, -3, 0
0, 0.037258, 0.561511, -2.890972, 0.269481, 0, 0, 0, 1, -3, 0
0, 0.039526, 0.544272, -2.906689, 0.268884, 0, 0, 0, 1, -3, 0
0, 0.045386, 0.540014, -2.863235, 0.281804, 0, 0, 0, 1, -3, 0
0, 0.047072, 0.533136, -2.874115, 0.271895, 0, 0, 0, 1, -3, 0
0, 0.049001, 0.566919, -2.797235, 0.294923, 0, 0, 0, 1, -3, 0
0, 0.051236, 0.542134, -2.819838, 0.295447, 0, 0, 0, 1, -3, 0
0, 0.057112, 0.552904, -2.772329, 0.309699, 0, 0, 0, 1, -3, 0
0, 0.058805, 0.543285, -2.786119, 0.295963, 0, 0, 0, 1, -3, 0
0, 0.060798, 0.580446, -2.707211, 0.323269, 0, 0, 0, 1, -3, 0
0, 0.063026, 0.561764, -2.731573, 0.321454, 0, 0, 0, 1, -3, 0
0, 0.068916, 0.556963, -2.684582, 0.330026, 0, 0, 0, 1, -3, 0
0, 0.070594, 0.552312, -2.698573, 0.320726, 0, 0, 0, 1, -3, 0
0, 0.072575, 0.585964, -2.618367, 0.345465, 0, 0, 0, 1, -3, 0
0, 0.074845, 0.562510, -2.638909, 0.342265, 0, 0, 0, 1, -3, 0
0, 0.080702, 0.566484, -2.596744, 0.354795, 0, 0, 0, 1, -3, 0
0, 0.082340, 0.566012, -2.610653, 0.345111, 0, 0, 0, 1, -3, 0
0, 0.084334, 0.597538, -2.536002, 0.365172, 0, 0, 0, 1, -3, 0
0, 0.086622, 0.573642, -2.555592, 0.360598, 0, 0, 0, 1, -3, 0
0, 0.092616, 0.575843, -2.513950, 0.369299, 0, 0, 0, 1, -3, 0
0, 0.094194, 0.577336, -2.526697, 0.365461, 0, 0, 0, 1, -3, 0
0, 0.096155, 0.608615, -2.451133, 0.388054, 0, 0, 0, 1, -3, 0
0, 0.098351, 0.584635, -2.470810, 0.383512, 0, 0, 0, 1, -3, 0
0, 0.104255, 0.590209, -2.428608, 0.392708, 0, 0, 0, 1, -3, 0
0, 0.105952, 0.590694, -2.438196, 0.387596, 0, 0, 0, 1, -3, 0
0, 0.107953, 0.617262, -2.372740, 0.405040, 0, 0, 0, 1, -3, 0
0, 0.110093, 0.598127, -2.387202, 0.398066, 0, 0, 0, 1, -3, 0
0, 0.115959, 0.599277, -2.345849, 0.404707, 0, 0, 0, 1, -3, 0
0, 0.117648, 0.597075, -2.354845, 0.400659, 0, 0, 0, 1, -3, 0
0, 0.119708, 0.622726, -2.290789, 0.420982, 0, 0, 0, 1, -3, 0
0, 0.121872, 0.608824, -2.300847, 0.413975, 0, 0, 0, 1, -3, 0
0, 0.127752, 0.613014, -2.262544, 0.419638, 0, 0, 0, 1, -3, 0
0, 0.129422, 0.611603, -2.270534, 0.416145, 0, 0, 0, 1, -3, 0
0, 0.131472, 0.634465, -2.211325, 0.434007, 0, 0, 0, 1, -3, 0
0, 0.133640, 0.620578, -2.220715, 0.425769, 0, 0, 0, 1, -3, 0
0, 0.139573, 0.628041, -2.182480, 0.432446, 0, 0, 0, 1, -3, 0
0, 0.141268, 0.624838, -2.188251, 0.428781, 0, 0, 0, 1, -3, 0
0, 0.143287, 0.645270, -2.132922, 0.445276, 0, 0, 0, 1, -3, 0
0, 0.145455, 0.631410, -2.141672, 0.436337, 0, 0, 0, 1, -3, 0
0, 0.151274, 0.641412, -2.100310, 0.439950, 0, 0, 0, 1, -3, 0
0, 0.152989, 0.637932, -2.107490, 0.438075, 0, 0, 0, 1, -3, 0
0, 0.155024, 0.655977, -2.055173, 0.456641, 0, 0, 0, 1, -3, 0
0, 0.157186, 0.646824, -2.060012, 0.446937, 0, 0, 0, 1, -3, 0
0, 0.160157, 0.634297, -2.043990, 0.450646, 0, 0, 0, 1, -3, 0
0, 0.163187, 0.652920, -2.020075, 0.451143, 0, 0, 0, 1, -3, 0
0, 0.164792, 0.646462, -2.024370, 0.448886, 0, 0, 0, 1, -3, 0
0, 0.166752, 0.661852, -1.978853, 0.466631, 0, 0, 0, 1, -3, 0
0, 0.169005, 0.660001, -1.979047, 0.454568, 0, 0, 0, 1, -3, 0
0, 0.171955, 0.649545, -1.965263, 0.458223, 0, 0, 0, 1, -3, 0
0, 0.174905, 0.668260, -1.940437, 0.459639, 0, 0, 0, 1, -3, 0
0, 0.176591, 0.664076, -1.942789, 0.455997, 0, 0, 0, 1, -3, 0
0, 0.178604, 0.679237, -1.900442, 0.468798, 0, 0, 0, 1, -3, 0
0, 0.180888, 0.673275, -1.901345, 0.459178, 0, 0, 0, 1, -3, 0
0, 0.182517, 0.666703, -1.902956, 0.455497, 0, 0, 0, 1, -3, 0
0, 0.184414, 0.684444, -1.860625, 0.471996, 0, 0, 0, 1, -3, 0
0, 0.186678, 0.681949, -1.862099, 0.464173, 0, 0, 0, 1, -3, 0
0, 0.189610, 0.669542, -1.846570, 0.466935, 0, 0, 0, 1, -3, 0
0, 0.192536, 0.688839, -1.823850, 0.464965, 0, 0, 0, 1, -3, 0
0, 0.194180, 0.680895, -1.825283, 0.460417, 0, 0, 0, 1, -3, 0
0, 0.196137, 0.694148, -1.787530, 0.475733, 0, 0, 0, 1, -3, 0
0, 0.198414, 0.693718, -1.785747, 0.465523, 0, 0, 0, 1, -3, 0
0, 0.201403, 0.681882, -1.770695, 0.468370, 0, 0, 0, 1, -3, 0
0, 0.204330, 0.701272, -1.746860, 0.467259, 0, 0, 0, 1, -3, 0
0, 0.205943, 0.699059, -1.750565, 0.462835, 0, 0, 0, 1, -3, 0
0, 0.207906, 0.717229, -1.704972, 0.477184, 0, 0, 0, 1, -3, 0
0, 0.210215, 0.707838, -1.708861, 0.469032, 0, 0, 0, 1, -3, 0
0, 0.213187, 0.697240, -1.695443, 0.471266, 0, 0, 0, 1, -3, 0
0, 0.216110, 0.715813, -1.672007, 0.470707, 0, 0, 0, 1, -3, 0
0, 0.217802, 0.712420, -1.673928, 0.464949, 0, 0, 0, 1, -3, 0
0, 0.219755, 0.728518, -1.634408, 0.477362, 0, 0, 0, 1, -3, 0
0, 0.221957, 0.724736, -1.633294, 0.468662, 0, 0, 0, 1, -3, 0
0, 0.223603, 0.719431, -1.632522, 0.461313, 0, 0, 0, 1, -3, 0
0, 0.225595, 0.738302, -1.590289, 0.474278, 0, 0, 0, 1, -3, 0
0, 0.227895, 0.728501, -1.596110, 0.467313, 0, 0, 0, 1, -3, 0
0, 0.229570, 0.723414, -1.596918, 0.460090, 0, 0, 0, 1, -3, 0
0, 0.231519, 0.740495, -1.556833, 0.473753, 0, 0, 0, 1, -3, 0
0, 0.233737, 0.736287, -1.557444, 0.464709, 0, 0, 0, 1, -3, 0
0, 0.235403, 0.731106, -1.558027, 0.458602, 0, 0, 0, 1, -3, 0
