7.887086272239685059e-02,4.468403384089469910e-02,1.248333887815533672e-06,1.484060703660361469e-05,1.141082495450973511e-02,1.694293678156100214e-05,3.592361099435947835e-05,5.705658346414566040e-02,7.767663151025772095e-02,-2.657616278156638145e-03,1.105667906813323498e-04,4.766186699271202087e-03,2.208333648741245270e-02,1.716376755211967975e-05,3.206891392437682953e-07,5.057267099618911743e-02,-1.634243130683898926e-02,2.666278646756836679e-07,-1.916883629746735096e-04,6.529063684865832329e-04,5.984698509564623237e-05,1.760702021420001984e-02,2.413066431472543627e-05,-9.436071850359439850e-04,-3.482963889837265015e-03,1.019014453049749136e-04,1.015402958728373051e-04,-5.360468290746212006e-03,3.507035784423351288e-03,1.035187244415283203e-01,-5.129902809858322144e-02,1.738936640322208405e-02
-1.600796349521260709e-05,-1.226519202646159101e-06,7.207424101984827303e-10,1.295161061731775476e-10,-1.653041636018315330e-06,3.623174427147546339e-09,9.961515168299683864e-09,-6.125530035205883905e-06,-4.291297955205664039e-06,8.242303010774776340e-05,1.741099731589201838e-05,-1.554718522811526782e-07,-7.104584256012458354e-06,1.193758203399397644e-09,2.599804052594301140e-11,-1.113474809244507924e-05,-1.090637852030340582e-05,1.598892199194956731e-11,2.452801739494248068e-09,-3.225558842245845881e-08,1.479166034101808691e-08,-1.789238808669324499e-06,1.879152167205688784e-09,4.701080413838099048e-09,-2.042651345846024924e-07,9.113970911300839362e-09,2.738984683503531414e-08,-1.419236923538846895e-06,-6.131455393187934533e-06,-1.346601857221685350e-05,-8.489793799526523799e-06,-3.440491809669765644e-06
-1.279103010892868042e-01,1.949517801403999329e-02,-1.260903718502959237e-05,1.044726886902935803e-04,-4.889877047389745712e-03,-3.460824882495217025e-05,-6.496647256426513195e-05,2.454299852252006531e-02,7.390114665031433105e-02,-1.866275095380842686e-03,-7.283117884071543813e-05,2.185704652220010757e-03,1.456344313919544220e-02,-3.946587821701541543e-05,3.788130413795443019e-07,-9.541555307805538177e-03,4.075385630130767822e-03,-6.506648020376815111e-08,-7.883700891397893429e-05,5.065298755653202534e-04,-1.162930639111436903e-04,4.829074069857597351e-02,-5.773861994384787977e-05,-4.521868686424568295e-05,1.432205666787922382e-03,1.279055140912532806e-05,-2.516514214221388102e-04,-6.123589351773262024e-03,1.698792539536952972e-02,8.365991711616516113e-02,-5.811041221022605896e-02,3.940394148230552673e-02
-7.592765614390373230e-04,-1.348993450278612727e-08,-3.347798427366655005e-11,-1.699121621179244812e-09,1.724351506027232972e-07,6.311808101600036025e-05,-3.881802101979303643e-10,2.613756748814921593e-07,-6.598062896046030801e-08,2.459640668917018047e-08,-3.459038167008543496e-09,-3.671074111366579018e-08,2.355086792249494465e-07,1.434577318049079508e-10,-6.366375482347308434e-11,2.991618544001539703e-07,6.964304475332028233e-07,-8.693479963683969913e-11,2.014466649047363944e-10,-5.845675055127230735e-09,-1.033410956807756520e-08,-5.513008360935600649e-08,2.010058230972333604e-10,-1.829526391494695758e-10,2.506945229185930657e-08,-4.515529639093074366e-08,1.713694291538558900e-05,1.856215021689422429e-07,2.590663825685624033e-07,3.248151188017800450e-07,2.676949293345387559e-07,2.110942354249800701e-08
4.596363380551338196e-02,-9.820064587984234095e-05,-1.253143722124150372e-08,9.150388905254658312e-06,-1.153367265942506492e-04,-3.216445776388354716e-08,-1.109592133730075147e-07,3.463675081729888916e-02,-1.690723118372261524e-03,3.361693961778655648e-05,8.180863005691207945e-06,-3.131440098513849080e-05,-2.723237732425332069e-03,-4.801840347568031575e-08,-5.750690979766659439e-05,1.010256074368953705e-02,-8.626087009906768799e-02,-1.547068806395657248e-09,-5.679789438772786525e-08,-8.928083843784406781e-06,-3.047365737529617036e-07,-1.071780337952077389e-03,2.289645817654673010e-05,7.044578524073585868e-05,1.366302967653609812e-05,6.051075615687295794e-06,-2.719629605962836649e-07,7.363629061728715897e-03,-3.634553402662277222e-03,3.537768963724374771e-03,-3.119321539998054504e-02,-8.575411513447761536e-03
-3.112672420684248209e-04,-1.089836928258591797e-06,-4.622638716256233238e-09,7.671189905522624031e-09,1.468979348828725051e-06,-7.491515589208574966e-06,1.465628685082265292e-08,-2.604387409519404173e-04,-1.695596984063740820e-05,-4.227330464345868677e-06,9.291382525589142460e-07,6.606915121665224433e-07,-1.886945210571866482e-05,-1.362022761242087654e-08,-7.405550149996997789e-06,4.219348556944169104e-05,-7.028551044641062617e-05,-4.335386771803229067e-10,-2.302313895086172124e-08,1.417777895085237105e-07,-5.523351731540060428e-08,-8.915170838008634746e-06,2.454970271514866909e-08,1.415716255337429175e-08,4.166994040133431554e-05,-1.273508019039581995e-07,1.031690644026639347e-07,-8.276446692434547003e-07,-1.489351325290044770e-05,3.576840972527861595e-04,-8.861211244948208332e-05,-1.491427883593132719e-05
1.789521348882772145e-07,1.389856763012176089e-08,-1.127736966310965983e-11,-1.642845681715243700e-08,3.203610532409584266e-08,-3.819182123332431900e-11,-8.598605161225236770e-11,-4.500182330957613885e-05,4.858858204670468695e-08,5.575470307661589686e-09,-1.910569064067502154e-10,1.206336586179190817e-09,6.612561520569215645e-08,-1.888391179538650988e-11,-6.621385975321206208e-14,2.990475991282437462e-07,1.097302515518094879e-07,-7.235398803533132916e-14,-2.984364838587438840e-11,3.171884699337823577e-10,-1.426307405516524796e-10,1.562374052355153253e-08,-2.454463715606536311e-11,-5.638273528618675812e-11,1.067849808578102966e-09,-2.426022319923504256e-06,2.686596189960255288e-06,2.442030222482571844e-08,6.080288983412174275e-08,-1.197479505208320916e-04,1.070240687113255262e-04,3.284393912394989457e-08
-4.035940393805503845e-02,-5.897434800863265991e-02,-3.889057552441954613e-06,1.083038750948617235e-05,-5.076904781162738800e-04,-1.336995137535268441e-05,-1.376199179503601044e-05,-5.419852212071418762e-02,-5.413994193077087402e-02,2.817176515236496925e-03,-1.072700106306001544e-04,-5.909024272114038467e-03,-6.011759862303733826e-02,-1.727773997117765248e-05,-5.196695838094456121e-07,1.000580862164497375e-01,6.406890228390693665e-03,-1.460560952182277106e-07,-1.691102443146519363e-05,-6.877848063595592976e-04,2.571657067164778709e-03,-6.144320964813232422e-02,-2.975485767819918692e-05,-2.422328543616458774e-05,3.920249175280332565e-03,-2.163188182748854160e-04,-5.139125278219580650e-05,5.394984968006610870e-03,-3.821982815861701965e-02,3.558631241321563721e-02,1.120765656232833862e-01,6.412572413682937622e-02
-5.830867215991020203e-02,6.181566044688224792e-02,7.517830454162321985e-06,-1.320062438026070595e-04,2.249357476830482483e-02,-1.323916785622714087e-05,6.714364280924201012e-05,1.176695246249437332e-02,-7.621261477470397949e-02,1.582520781084895134e-03,8.992817311082035303e-05,1.475277449935674667e-02,4.970024153590202332e-02,2.275105725857429206e-05,8.728540592528588604e-07,1.092495024204254150e-01,8.371075987815856934e-02,6.250148203434946481e-07,3.334928260301239789e-05,1.800352940335869789e-03,7.362548058154061437e-05,-3.075898624956607819e-02,3.506991924950852990e-05,1.891799001896288246e-05,-7.004242390394210815e-03,3.148697142023593187e-04,1.125616563513176516e-05,5.161220207810401917e-02,3.384463489055633545e-02,1.452949196100234985e-01,1.563557386398315430e-01,-2.606767788529396057e-02
6.979117870287154801e-07,7.445439820230603800e-08,-2.372321956933820530e-11,1.102203397995715761e-11,8.401329409934987780e-08,-7.921212991091053368e-11,-1.885879646890131767e-10,1.999634662297467003e-07,9.754384677762573119e-08,-2.434574707876890898e-05,-4.430619482409525745e-10,5.319314766438765218e-09,1.984670348065264989e-07,-3.863812395032972802e-11,5.651806532114278525e-06,4.129874184854998020e-07,4.932315391670272220e-07,-4.102888005470123334e-14,-1.053998346933759933e-10,9.815666057733096750e-10,6.996867887210100889e-05,6.419558218340171152e-08,-7.406074364890713468e-11,1.470767165301367640e-04,3.215882282692206218e-10,7.159113124544091988e-07,2.922996600318583660e-07,4.052495583550808078e-08,3.411458351365581620e-07,-2.073987270705401897e-04,3.646721324912505224e-07,8.922913963260725723e-08
