1.565262228250503540e-01,1.163878440856933594e-01,-5.205428600311279297e-02,-1.629156805574893951e-02,1.564075350761413574e-01,8.793912082910537720e-02,-4.687987640500068665e-02,1.334662288427352905e-01,-1.544895470142364502e-01,1.512975096702575684e-01,9.890761226415634155e-02,-1.296588629484176636e-01,-1.441813707351684570e-01,1.382439434528350830e-01,1.743924468755722046e-01,1.542608346790075302e-02,-6.907290965318679810e-02,1.006589159369468689e-01,7.975170016288757324e-02,-2.206210419535636902e-02,1.415304392576217651e-01,1.145821511745452881e-01,4.407057911157608032e-02,9.178746491670608521e-02,-1.655860990285873413e-01,-8.280374109745025635e-02,1.937798224389553070e-02,4.807315766811370850e-02,-2.416725456714630127e-02,6.674865633249282837e-02,5.385136604309082031e-02,-1.633777320384979248e-01
5.575859546661376953e-02,-1.437287591397762299e-02,-1.216480657458305359e-01,5.965865217149257660e-03,-4.347632825374603271e-02,-9.387548267841339111e-02,-1.610854566097259521e-01,1.478848010301589966e-01,-1.073558628559112549e-01,2.374308928847312927e-02,1.416157931089401245e-01,-2.227077446877956390e-02,-1.158619150519371033e-01,-1.710239648818969727e-01,2.937207557260990143e-02,-8.869985491037368774e-02,1.289160363376140594e-02,5.646621808409690857e-02,-5.008691176772117615e-02,1.198632121086120605e-01,-2.300402335822582245e-02,-7.054927200078964233e-02,-1.168843582272529602e-01,5.363434925675392151e-02,-1.092930808663368225e-01,3.715996816754341125e-02,-2.231096103787422180e-02,1.214906722307205200e-01,-8.666358888149261475e-02,-8.708412945270538330e-02,-2.284567803144454956e-02,-1.079719662666320801e-01
6.739504635334014893e-02,-6.475315243005752563e-02,7.252711802721023560e-02,1.025963649153709412e-01,1.032260805368423462e-01,-3.245288133621215820e-02,9.647344052791595459e-02,-9.360821545124053955e-02,-1.761313378810882568e-01,-1.682382076978683472e-02,-1.281748861074447632e-01,-1.369538605213165283e-01,4.493595659732818604e-02,1.510599255561828613e-01,-6.956752389669418335e-02,-9.999866597354412079e-03,-1.280737370252609253e-01,3.089654818177223206e-02,5.039850622415542603e-02,-2.713614329695701599e-02,1.344969123601913452e-01,-1.422747373580932617e-01,-2.371788583695888519e-02,-9.812350571155548096e-02,1.552205532789230347e-01,1.497324109077453613e-01,1.738870888948440552e-01,1.626423746347427368e-01,7.001358270645141602e-02,-1.353604793548583984e-01,-1.199104338884353638e-01,4.237749800086021423e-02
-1.578267961740493774e-01,1.119144037365913391e-01,7.685237377882003784e-02,4.217795282602310181e-02,-1.542945951223373413e-01,1.285958439111709595e-01,-1.870925910770893097e-02,-7.418218255043029785e-02,9.229685366153717041e-02,1.493863388895988464e-02,-7.863739877939224243e-02,4.137511923909187317e-02,-1.178849413990974426e-01,1.642987430095672607e-01,1.549442857503890991e-01,8.152620494365692139e-02,9.351976960897445679e-02,-1.757261157035827637e-01,-9.826795011758804321e-02,-1.701064109802246094e-01,-9.213705360889434814e-02,-1.465609669685363770e-01,1.301202774047851562e-01,9.537319839000701904e-02,1.041061058640480042e-01,-7.847734540700912476e-02,1.347369253635406494e-01,-2.554419264197349548e-02,-4.580083116888999939e-02,9.518231451511383057e-02,1.170670837163925171e-01,-1.270548105239868164e-01
1.682966202497482300e-01,-1.784198358654975891e-02,4.708272963762283325e-02,-1.760230213403701782e-01,1.967975497245788574e-02,-8.748964965343475342e-02,-1.106870844960212708e-01,-7.380888611078262329e-02,-8.234440465457737446e-04,-5.036036297678947449e-02,-1.132421121001243591e-01,1.265693902969360352e-01,5.259092152118682861e-02,-1.645162552595138550e-01,3.708202019333839417e-02,4.342503473162651062e-02,6.495756562799215317e-03,4.292591288685798645e-02,-1.480051875114440918e-02,7.731198519468307495e-02,-1.244471892714500427e-01,-7.537434995174407959e-02,1.324245035648345947e-01,-1.095203310251235962e-01,8.673220872879028320e-02,1.635665893554687500e-01,-1.616465002298355103e-01,-7.744668424129486084e-02,1.508566737174987793e-01,-1.068915706127882004e-02,3.489811718463897705e-02,2.515878155827522278e-02
7.284951955080032349e-02,-7.283759117126464844e-02,2.294954843819141388e-02,1.204169169068336487e-01,-1.491334568709135056e-02,-1.621848642826080322e-01,6.110380589962005615e-02,-4.512860998511314392e-02,-3.729431331157684326e-02,9.219527989625930786e-02,3.098073601722717285e-02,-1.069414317607879639e-01,-8.157720416784286499e-02,-2.687175571918487549e-02,-4.367536678910255432e-02,-3.742357715964317322e-02,-1.208284571766853333e-01,1.280616819858551025e-01,9.168024361133575439e-02,3.488616645336151123e-02,4.002602025866508484e-02,2.069492451846599579e-02,1.321819573640823364e-01,4.000121355056762695e-02,2.692875824868679047e-02,-9.717608988285064697e-02,5.897119641304016113e-02,-1.653828471899032593e-01,5.575332418084144592e-02,-1.532281488180160522e-01,-7.316288352012634277e-02,9.332723915576934814e-02
-1.052903309464454651e-01,1.407625526189804077e-01,-9.767273068428039551e-02,1.674412637948989868e-01,5.448470637202262878e-02,-7.660691440105438232e-02,1.078123748302459717e-01,-1.565521508455276489e-01,-1.119864061474800110e-01,-1.107523515820503235e-01,2.327087707817554474e-02,1.736707240343093872e-02,-1.520469039678573608e-01,1.705825626850128174e-01,-1.689456403255462646e-04,-9.439817070960998535e-02,4.222523886710405350e-03,-7.588198781013488770e-02,4.877127707004547119e-02,6.399480253458023071e-02,-5.014467611908912659e-02,1.030574738979339600e-02,1.051835492253303528e-01,-1.149810925126075745e-01,-3.941908106207847595e-02,-2.607890963554382324e-02,-1.169577315449714661e-01,1.439797412604093552e-02,6.496999878436326981e-03,-1.427876055240631104e-01,3.626342117786407471e-02,1.687274277210235596e-01
9.402641654014587402e-02,-9.589040279388427734e-02,1.618154942989349365e-01,-1.215152442455291748e-01,-8.988135308027267456e-02,7.797497510910034180e-02,1.406331807374954224e-01,1.686955392360687256e-01,1.521913856267929077e-01,-9.734132885932922363e-02,4.045121744275093079e-02,-1.110005751252174377e-01,3.903809702023863792e-03,1.464603543281555176e-01,8.704337477684020996e-02,-1.632309705018997192e-01,-7.607984542846679688e-02,-1.491537541151046753e-01,8.327443897724151611e-02,-2.244091965258121490e-02,-1.292278170585632324e-01,-5.648792535066604614e-02,5.801180750131607056e-02,1.636591553688049316e-02,1.658708602190017700e-01,-2.346968278288841248e-03,5.560631677508354187e-02,-5.355043709278106689e-02,2.109441347420215607e-02,6.332753691822290421e-03,1.518478691577911377e-01,7.407129555940628052e-02
-1.007436290383338928e-01,-1.570762395858764648e-01,-1.681922227144241333e-01,-6.419791281223297119e-02,2.285107225179672241e-02,1.663055121898651123e-01,-1.736911572515964508e-02,6.911804527044296265e-02,8.984239399433135986e-02,-1.354110091924667358e-01,-1.462324261665344238e-01,6.698352098464965820e-02,8.239725232124328613e-02,-8.231344819068908691e-02,2.770234271883964539e-02,-1.730839908123016357e-01,2.228219527751207352e-03,4.333199560642242432e-02,1.673293067142367363e-03,-2.805974893271923065e-02,7.357969135046005249e-02,-4.859000444412231445e-02,1.315914541482925415e-01,-1.522629708051681519e-01,-1.010273247957229614e-01,-1.475789994001388550e-01,-1.598772853612899780e-01,1.310539990663528442e-01,-4.374743625521659851e-02,-1.388628482818603516e-01,3.666518628597259521e-02,-1.338651776313781738e-01
9.138174355030059814e-03,8.403647691011428833e-02,-3.738060966134071350e-02,9.087665379047393799e-02,3.628247231245040894e-02,-1.418527364730834961e-01,3.479283303022384644e-02,1.139575764536857605e-01,-4.098032787442207336e-02,1.670703105628490448e-02,2.255212515592575073e-02,1.520139817148447037e-02,4.595289751887321472e-02,-1.692564785480499268e-01,1.341231763362884521e-01,7.710026204586029053e-02,2.183025516569614410e-02,3.216630592942237854e-02,-1.425647288560867310e-01,-5.047344043850898743e-02,-7.689207792282104492e-03,4.202146083116531372e-02,-9.697243571281433105e-02,1.875678077340126038e-02,-5.486223474144935608e-02,1.286721378564834595e-01,-1.517382562160491943e-01,1.847896911203861237e-02,1.197652593255043030e-01,-1.372992992401123047e-01,-5.066662095487117767e-03,8.168720453977584839e-02
